,word,centrality
0,allah,0.2105511069241639
1,ye,0.18166117129847698
2,lord,0.09530538546082587
3,say,0.09059506986968126
4,said,0.08886795415292824
5,one,0.08823991207410896
6,thee,0.08227351232532579
7,shall,0.08101742816768723
8,thou,0.07944732297063903
9,us,0.07583608101742816
10,people,0.07175380750510284
11,day,0.06924163918982572
12,thy,0.06092008164547024
13,men,0.0598210080075365
14,earth,0.058093892290783475
15,among,0.056366776574030455
16,made,0.05259852410111477
17,indeed,0.05228450306170513
18,believe,0.05118542942377139
19,things,0.050086355785837644
20,would,0.049458313707018364
21,verily,0.047574187470560525
22,may,0.046789134872036425
23,evil,0.046475113832626785
24,truth,0.046318103312921965
25,good,0.04239284032030146
26,faith,0.040194693044433974
27,sent,0.039880672005024334
28,man,0.039880672005024334
29,behold,0.038467577327680955
30,signs,0.03752551420945203
31,give,0.03736850368974721
32,fear,0.03658345109122311
33,therein,0.03642644057151829
34,see,0.03611241953210865
35,messenger,0.03564138797299419
36,unbelievers,0.03548437745328937
37,even,0.03532736693358455
38,come,0.03532736693358455
39,like,0.03454231433506045
40,let,0.03454231433506045
41,make,0.03438530381535563
42,except,0.03407128277594598
43,truly,0.03360025121683152
44,fire,0.03281519861830742
45,hath,0.03234416705919296
46,hearts,0.03171612498037368
47,know,0.03171612498037368
48,life,0.03140210394096404
49,penalty,0.031245093421259224
50,every,0.03093107238184958
51,thus,0.03061705134243994
52,way,0.0303030303030303
53,book,0.02967498822421102
54,never,0.02936096718480138
55,take,0.028732925105982098
56,back,0.028575914586277278
57,right,0.028261893546867638
58,yet,0.027633851468048358
59,best,0.027476840948343538
60,allahs,0.027319830428638718
61,moses,0.027319830428638718
62,power,0.027005809389229075
63,away,0.026848798869524255
64,knowledge,0.026691788349819435
65,punishment,0.026691788349819435
66,came,0.026220756790704975
67,deeds,0.025906735751295335
68,nothing,0.025749725231590515
69,two,0.025749725231590515
70,given,0.025592714711885695
71,turn,0.025278693672476055
72,mercy,0.025121683152771232
73,created,0.024964672633066412
74,unto,0.024964672633066412
75,follow,0.024964672633066412
76,reject,0.024493641073951952
77,nay,0.024493641073951952
78,believers,0.024493641073951952
79,reward,0.024336630554247132
80,forth,0.024179620034542312
81,guidance,0.023551577955723033
82,wrong,0.023551577955723033
83,none,0.023394567436018213
84,messengers,0.02308054639660857
85,certainly,0.02260951483749411
86,message,0.02213848327837965
87,whose,0.02166745171926519
88,time,0.02151044119956037
89,call,0.02151044119956037
90,could,0.02135343067985555
91,leave,0.02135343067985555
92,servants,0.020882399120741087
93,doth,0.020882399120741087
94,without,0.020725388601036267
95,cause,0.020725388601036267
96,well,0.020411367561626627
97,land,0.020411367561626627
98,others,0.020097346522216987
99,command,0.019940336002512167
100,also,0.019940336002512167
101,judgment,0.019783325482807347
102,ask,0.019783325482807347
103,bring,0.019626314963102527
104,true,0.019469304443397707
105,gave,0.019312293923692887
106,light,0.019155283403988067
107,place,0.019155283403988067
108,clear,0.018998272884283244
109,night,0.018998272884283244
110,worship,0.018841262364578424
111,hereafter,0.018841262364578424
112,order,0.018841262364578424
113,ones,0.018684251844873604
114,word,0.018527241325168784
115,soul,0.018370230805463964
116,righteous,0.018370230805463964
117,another,0.018213220285759144
118,many,0.018213220285759144
119,mankind,0.018213220285759144
120,help,0.018056209766054324
121,eyes,0.017742188726644684
122,souls,0.017742188726644684
123,account,0.017742188726644684
124,sin,0.017742188726644684
125,angels,0.017585178206939864
126,water,0.017428167687235045
127,send,0.017271157167530225
128,women,0.017114146647825405
129,ever,0.01695713612812058
130,full,0.01695713612812058
131,put,0.01695713612812058
132,prayer,0.01664311508871094
133,death,0.01664311508871094
134,find,0.01664311508871094
135,path,0.01648610456900612
136,soon,0.01648610456900612
137,together,0.01648610456900612
138,end,0.01648610456900612
139,garden,0.0163290940493013
140,rejected,0.0163290940493013
141,upon,0.01617208352959648
142,brought,0.01601507300989166
143,quran,0.01601507300989166
144,therefore,0.01585806249018684
145,understand,0.01570105197048202
146,hell,0.01570105197048202
147,great,0.0155440414507772
148,better,0.0155440414507772
149,wrongdoers,0.01538703093107238
150,matter,0.01538703093107238
151,remember,0.01523002041136756
152,heavens,0.01491599937195792
153,part,0.01491599937195792
154,grace,0.0147589888522531
155,set,0.0147589888522531
156,pharaoh,0.0147589888522531
157,witness,0.0147589888522531
158,due,0.0147589888522531
159,sign,0.0147589888522531
160,prophet,0.01460197833254828
161,merciful,0.014444967812843459
162,return,0.014444967812843459
163,means,0.014444967812843459
164,comes,0.014444967812843459
165,abraham,0.014444967812843459
166,wish,0.014287957293138639
167,guide,0.014287957293138639
168,left,0.014130946773433819
169,wisdom,0.014130946773433819
170,religion,0.014130946773433819
171,seek,0.013973936253728999
172,show,0.013973936253728999
173,doubt,0.013973936253728999
174,sight,0.013816925734024179
175,hands,0.013816925734024179
176,promise,0.013816925734024179
177,god,0.013816925734024179
178,companions,0.013659915214319359
179,children,0.013659915214319359
180,amongst,0.013345894174909717
181,believed,0.013345894174909717
182,righteousness,0.013188883655204897
183,go,0.013031873135500078
184,world,0.013031873135500078
185,little,0.013031873135500078
186,bestowed,0.012717852096090438
187,peace,0.012717852096090438
188,gardens,0.012717852096090438
189,turned,0.012717852096090438
190,might,0.012717852096090438
191,revelation,0.012560841576385616
192,whatever,0.012560841576385616
193,thing,0.012403831056680796
194,sustenance,0.012246820536975976
195,glory,0.012246820536975976
196,enter,0.012246820536975976
197,falsehood,0.012089810017271156
198,forgiveness,0.012089810017271156
199,son,0.012089810017271156
200,eat,0.011932799497566336
201,think,0.011932799497566336
202,wrath,0.011775788977861516
203,whether,0.011775788977861516
204,grievous,0.011775788977861516
205,grant,0.011775788977861516
206,profit,0.011775788977861516
207,father,0.011775788977861516
208,found,0.011775788977861516
209,besides,0.011618778458156696
210,deny,0.011618778458156696
211,hear,0.011618778458156696
212,behind,0.011618778458156696
213,fathers,0.011618778458156696
214,bear,0.011461767938451875
215,raised,0.011461767938451875
216,far,0.011461767938451875
217,fight,0.011461767938451875
218,least,0.011461767938451875
219,presence,0.011304757418747055
220,authority,0.011304757418747055
221,thereof,0.011304757418747055
222,satan,0.011147746899042235
223,neither,0.011147746899042235
224,old,0.011147746899042235
225,reach,0.011147746899042235
226,wealth,0.011147746899042235
227,partners,0.011147746899042235
228,false,0.010990736379337415
229,mischief,0.010990736379337415
230,heaven,0.010990736379337415
231,sons,0.010990736379337415
232,heart,0.010990736379337415
233,used,0.010990736379337415
234,art,0.010833725859632595
235,saying,0.010833725859632595
236,justice,0.010833725859632595
237,lest,0.010833725859632595
238,charity,0.010676715339927775
239,brother,0.010676715339927775
240,single,0.010676715339927775
241,granted,0.010676715339927775
242,astray,0.010519704820222953
243,though,0.010519704820222953
244,already,0.010519704820222953
245,listen,0.010519704820222953
246,free,0.010519704820222953
247,revealed,0.010362694300518133
248,surely,0.010362694300518133
249,receive,0.010362694300518133
250,open,0.010362694300518133
251,dead,0.010205683780813313
252,case,0.010205683780813313
253,gods,0.010205683780813313
254,creation,0.010205683780813313
255,love,0.010205683780813313
256,saw,0.010205683780813313
257,morning,0.010205683780813313
258,sky,0.010048673261108493
259,first,0.010048673261108493
260,appointed,0.010048673261108493
261,desire,0.010048673261108493
262,home,0.010048673261108493
263,wise,0.010048673261108493
264,knows,0.010048673261108493
265,much,0.010048673261108493
266,straight,0.009891662741403674
267,spend,0.009891662741403674
268,keep,0.009891662741403674
269,stand,0.009891662741403674
270,affairs,0.009891662741403674
271,near,0.009891662741403674
272,food,0.009734652221698854
273,faces,0.009734652221698854
274,able,0.009734652221698854
275,gracious,0.009577641701994034
276,praise,0.009577641701994034
277,took,0.009577641701994034
278,called,0.009577641701994034
279,something,0.009577641701994034
280,yea,0.009577641701994034
281,equal,0.009577641701994034
282,forbidden,0.009577641701994034
283,concerning,0.009577641701994034
284,serve,0.009577641701994034
285,warning,0.009577641701994034
286,provided,0.009420631182289212
287,die,0.009420631182289212
288,get,0.009420631182289212
289,speak,0.009420631182289212
290,followed,0.009420631182289212
291,manifest,0.009420631182289212
292,favours,0.009420631182289212
293,taste,0.009420631182289212
294,high,0.009420631182289212
295,fall,0.009420631182289212
296,destroyed,0.009420631182289212
297,hour,0.009420631182289212
298,words,0.009263620662584392
299,hold,0.009263620662584392
300,sins,0.009263620662584392
301,anything,0.009263620662584392
302,ah,0.009263620662584392
303,bounty,0.009263620662584392
304,admonition,0.009263620662584392
305,favour,0.009106610142879572
306,homes,0.009106610142879572
307,must,0.009106610142879572
308,pass,0.009106610142879572
309,aught,0.009106610142879572
310,patience,0.009106610142879572
311,produce,0.008949599623174752
312,unless,0.008949599623174752
313,received,0.008949599623174752
314,hand,0.008949599623174752
315,cast,0.008949599623174752
316,mountains,0.008949599623174752
317,portion,0.008792589103469932
318,therewith,0.008792589103469932
319,inspiration,0.008792589103469932
320,drink,0.008792589103469932
321,ranks,0.008792589103469932
322,blame,0.008792589103469932
323,term,0.008792589103469932
324,honour,0.008792589103469932
325,midst,0.008792589103469932
326,lost,0.008635578583765112
327,cannot,0.008635578583765112
328,towards,0.008635578583765112
329,guided,0.008635578583765112
330,knoweth,0.008635578583765112
331,share,0.008635578583765112
332,according,0.008635578583765112
333,cattle,0.008635578583765112
334,measure,0.008635578583765112
335,done,0.008635578583765112
336,hast,0.00847856806406029
337,forgive,0.00847856806406029
338,days,0.00847856806406029
339,punish,0.00847856806406029
340,length,0.00847856806406029
341,promised,0.00847856806406029
342,sure,0.00832155754435547
343,work,0.00832155754435547
344,covenant,0.00832155754435547
345,become,0.00832155754435547
346,makes,0.00832155754435547
347,long,0.00832155754435547
348,alone,0.00816454702465065
349,told,0.00816454702465065
350,harm,0.00816454702465065
351,taken,0.00816454702465065
352,ways,0.00816454702465065
353,lie,0.00816454702465065
354,hidden,0.00816454702465065
355,recompense,0.00816454702465065
356,arrogant,0.00816454702465065
357,aforetime,0.00816454702465065
358,unseen,0.00800753650494583
359,trial,0.00800753650494583
360,unjust,0.00800753650494583
361,exalted,0.00800753650494583
362,strive,0.00800753650494583
363,enough,0.00800753650494583
364,look,0.00800753650494583
365,seized,0.00800753650494583
366,create,0.00785052598524101
367,tell,0.00785052598524101
368,guard,0.00785052598524101
369,law,0.00785052598524101
370,judge,0.00785052598524101
371,change,0.00785052598524101
372,strength,0.00785052598524101
373,round,0.00769351546553619
374,rain,0.00769351546553619
375,therefrom,0.00769351546553619
376,loss,0.00769351546553619
377,conduct,0.00769351546553619
378,grateful,0.00769351546553619
379,knew,0.00769351546553619
380,face,0.00769351546553619
381,whoever,0.00769351546553619
382,islam,0.00769351546553619
383,firm,0.00769351546553619
384,duty,0.00769351546553619
385,establish,0.00769351546553619
386,record,0.00769351546553619
387,blind,0.00753650494583137
388,wilt,0.00753650494583137
389,wife,0.00753650494583137
390,kind,0.00753650494583137
391,years,0.00753650494583137
392,gives,0.00753650494583137
393,bestow,0.00753650494583137
394,family,0.00753650494583137
395,lead,0.00753650494583137
396,joseph,0.00753650494583137
397,name,0.00737949442612655
398,dispute,0.00737949442612655
399,party,0.00737949442612655
400,woe,0.00737949442612655
401,fruit,0.00737949442612655
402,understanding,0.00737949442612655
403,wait,0.00737949442612655
404,plan,0.00737949442612655
405,noah,0.00737949442612655
406,fruits,0.007222483906421729
407,witnesses,0.007222483906421729
408,repentance,0.007222483906421729
409,hope,0.007222483906421729
410,mutual,0.007222483906421729
411,warn,0.007065473386716909
412,grieve,0.007065473386716909
413,mind,0.007065473386716909
414,saved,0.007065473386716909
415,slay,0.007065473386716909
416,wills,0.007065473386716909
417,cut,0.007065473386716909
418,wives,0.007065473386716909
419,mighty,0.007065473386716909
420,perish,0.007065473386716909
421,celebrate,0.0069084628670120895
422,dwell,0.0069084628670120895
423,remembrance,0.0069084628670120895
424,house,0.0069084628670120895
425,passed,0.0069084628670120895
426,beautiful,0.0069084628670120895
427,raise,0.0069084628670120895
428,worlds,0.006751452347307269
429,prepared,0.006751452347307269
430,taught,0.006751452347307269
431,state,0.006751452347307269
432,commanded,0.006751452347307269
433,enemy,0.006751452347307269
434,respite,0.006751452347307269
435,either,0.006751452347307269
436,sun,0.006751452347307269
437,past,0.006751452347307269
438,easy,0.006751452347307269
439,affair,0.006751452347307269
440,placed,0.006594441827602449
441,sea,0.006594441827602449
442,transgressors,0.006594441827602449
443,became,0.006594441827602449
444,prophets,0.006594441827602449
445,vain,0.006594441827602449
446,city,0.006594441827602449
447,woman,0.006594441827602449
448,ill,0.006594441827602449
449,obey,0.006594441827602449
450,hypocrites,0.006594441827602449
451,decree,0.006594441827602449
452,really,0.006437431307897629
453,meet,0.006437431307897629
454,pure,0.006437431307897629
455,use,0.006437431307897629
456,rest,0.006437431307897629
457,pleases,0.006437431307897629
458,protector,0.006437431307897629
459,story,0.006437431307897629
460,aid,0.006280420788192808
461,tidings,0.006280420788192808
462,save,0.006280420788192808
463,bow,0.006280420788192808
464,israel,0.006280420788192808
465,delivered,0.006280420788192808
466,desires,0.006280420788192808
467,parents,0.006280420788192808
468,lawful,0.006280420788192808
469,warner,0.006280420788192808
470,prostrate,0.006280420788192808
471,peoples,0.006280420788192808
472,destroy,0.006280420788192808
473,greater,0.006280420788192808
474,generations,0.006280420788192808
475,deliver,0.006280420788192808
476,spirit,0.006123410268487988
477,says,0.006123410268487988
478,whole,0.006123410268487988
479,bliss,0.006123410268487988
480,mother,0.006123410268487988
481,seize,0.006123410268487988
482,seeking,0.006123410268487988
483,wicked,0.006123410268487988
484,company,0.006123410268487988
485,dust,0.006123410268487988
486,shame,0.006123410268487988
487,dost,0.006123410268487988
488,darkness,0.005966399748783168
489,accepted,0.005966399748783168
490,within,0.005966399748783168
491,went,0.005966399748783168
492,hide,0.005966399748783168
493,heard,0.005966399748783168
494,curse,0.005966399748783168
495,number,0.005966399748783168
496,houses,0.005966399748783168
497,creatures,0.005966399748783168
498,trust,0.005966399748783168
499,terrible,0.005966399748783168
500,error,0.005809389229078348
501,similitude,0.005809389229078348
502,seven,0.005809389229078348
503,firmly,0.005809389229078348
504,sacrifice,0.005809389229078348
505,sincere,0.005809389229078348
506,purpose,0.005809389229078348
507,fact,0.005809389229078348
508,fulfilled,0.005809389229078348
509,sacred,0.005809389229078348
510,ordained,0.005809389229078348
511,three,0.005809389229078348
512,earned,0.005809389229078348
513,decision,0.005809389229078348
514,pleaseth,0.005809389229078348
515,want,0.005652378709373527
516,asked,0.005652378709373527
517,certain,0.005652378709373527
518,present,0.005652378709373527
519,transgress,0.005652378709373527
520,speech,0.005652378709373527
521,child,0.005652378709373527
522,secret,0.005652378709373527
523,war,0.005652378709373527
524,evidence,0.005652378709373527
525,side,0.005652378709373527
526,join,0.005652378709373527
527,rebellious,0.005652378709373527
528,prosper,0.005495368189668707
529,seeing,0.005495368189668707
530,adam,0.005495368189668707
531,tree,0.005495368189668707
532,anyone,0.005495368189668707
533,pagans,0.005495368189668707
534,reached,0.005495368189668707
535,drive,0.005495368189668707
536,going,0.005495368189668707
537,spread,0.005495368189668707
538,abundance,0.005495368189668707
539,beyond,0.005495368189668707
540,gifts,0.005495368189668707
541,burden,0.005495368189668707
542,pray,0.005495368189668707
543,vision,0.005495368189668707
544,remove,0.005495368189668707
545,established,0.005495368189668707
546,female,0.005495368189668707
547,cry,0.005495368189668707
548,jinns,0.005495368189668707
549,approach,0.0053383576699638875
550,increase,0.0053383576699638875
551,treat,0.0053383576699638875
552,enemies,0.0053383576699638875
553,mary,0.0053383576699638875
554,times,0.0053383576699638875
555,prescribed,0.0053383576699638875
556,wherein,0.0053383576699638875
557,draw,0.0053383576699638875
558,strong,0.0053383576699638875
559,abode,0.0053383576699638875
560,person,0.0053383576699638875
561,forward,0.0053383576699638875
562,lut,0.0053383576699638875
563,throw,0.005181347150259067
564,conceal,0.005181347150259067
565,forget,0.005181347150259067
566,humility,0.005181347150259067
567,mount,0.005181347150259067
568,age,0.005181347150259067
569,gain,0.005181347150259067
570,question,0.005181347150259067
571,unbelief,0.005181347150259067
572,feed,0.005181347150259067
573,test,0.005181347150259067
574,property,0.005181347150259067
575,works,0.005181347150259067
576,act,0.005181347150259067
577,persons,0.005181347150259067
578,course,0.005181347150259067
579,ungrateful,0.005181347150259067
580,supreme,0.005181347150259067
581,hasten,0.005181347150259067
582,sides,0.005181347150259067
583,thought,0.005181347150259067
584,seest,0.005181347150259067
585,proclaim,0.005181347150259067
586,blessed,0.005181347150259067
587,terror,0.005024336630554247
588,joined,0.005024336630554247
589,praises,0.005024336630554247
590,reveal,0.005024336630554247
591,live,0.005024336630554247
592,slain,0.005024336630554247
593,prayers,0.005024336630554247
594,chiefs,0.005024336630554247
595,thyself,0.005024336630554247
596,distress,0.005024336630554247
597,coming,0.005024336630554247
598,sinners,0.005024336630554247
599,thamud,0.005024336630554247
600,small,0.004867326110849427
601,wronged,0.004867326110849427
602,jesus,0.004867326110849427
603,solomon,0.004867326110849427
604,kept,0.004867326110849427
605,fitting,0.004867326110849427
606,belongs,0.004867326110849427
607,living,0.004867326110849427
608,parable,0.004867326110849427
609,oaths,0.004867326110849427
610,security,0.004867326110849427
611,didst,0.004867326110849427
612,caused,0.004867326110849427
613,suffer,0.004867326110849427
614,deed,0.004867326110849427
615,answer,0.004867326110849427
616,bounds,0.004867326110849427
617,wind,0.004867326110849427
618,admit,0.004867326110849427
619,enjoyment,0.004867326110849427
620,enjoy,0.004867326110849427
621,protectors,0.004867326110849427
622,moon,0.004867326110849427
623,ears,0.004710315591144606
624,servant,0.004710315591144606
625,rivers,0.004710315591144606
626,flow,0.004710315591144606
627,practise,0.004710315591144606
628,springs,0.004710315591144606
629,transgressed,0.004710315591144606
630,till,0.004710315591144606
631,sends,0.004710315591144606
632,brethren,0.004710315591144606
633,heed,0.004710315591144606
634,heavy,0.004710315591144606
635,travel,0.004710315591144606
636,friends,0.004710315591144606
637,held,0.004710315591144606
638,fail,0.004710315591144606
639,daughters,0.004710315591144606
640,brothers,0.004710315591144606
641,animals,0.004710315591144606
642,add,0.004710315591144606
643,thine,0.004553305071439786
644,last,0.004553305071439786
645,beneath,0.004553305071439786
646,fulfil,0.004553305071439786
647,hard,0.004553305071439786
648,faults,0.004553305071439786
649,thereafter,0.004553305071439786
650,gone,0.004553305071439786
651,belong,0.004553305071439786
652,complete,0.004553305071439786
653,new,0.004553305071439786
654,declare,0.004553305071439786
655,fast,0.004553305071439786
656,period,0.004553305071439786
657,giveth,0.004553305071439786
658,ark,0.004553305071439786
659,forces,0.004553305071439786
660,believing,0.004553305071439786
661,goodly,0.004553305071439786
662,despair,0.004553305071439786
663,sorcery,0.004553305071439786
664,news,0.004553305071439786
665,stray,0.004396294551734966
666,cover,0.004396294551734966
667,patient,0.004396294551734966
668,clouds,0.004396294551734966
669,refuse,0.004396294551734966
670,similar,0.004396294551734966
671,helper,0.004396294551734966
672,please,0.004396294551734966
673,perceive,0.004396294551734966
674,oftforgiving,0.004396294551734966
675,resurrection,0.004396294551734966
676,reaches,0.004396294551734966
677,making,0.004396294551734966
678,known,0.004396294551734966
679,gathered,0.004396294551734966
680,manner,0.004396294551734966
681,marriage,0.004396294551734966
682,gift,0.004396294551734966
683,aaron,0.004396294551734966
684,carry,0.004396294551734966
685,beauty,0.004396294551734966
686,clay,0.004396294551734966
687,companion,0.004396294551734966
688,giving,0.004396294551734966
689,talk,0.004396294551734966
690,fell,0.004239284032030145
691,crime,0.004239284032030145
692,need,0.004239284032030145
693,backs,0.004239284032030145
694,magic,0.004239284032030145
695,respect,0.004239284032030145
696,nations,0.004239284032030145
697,wrongdoing,0.004239284032030145
698,provision,0.004239284032030145
699,fighting,0.004239284032030145
700,pay,0.004239284032030145
701,david,0.004239284032030145
702,throne,0.004239284032030145
703,birds,0.004239284032030145
704,teach,0.004239284032030145
705,plot,0.004239284032030145
706,eye,0.004239284032030145
707,secure,0.004239284032030145
708,cherisher,0.004082273512325325
709,avail,0.004082273512325325
710,touch,0.004082273512325325
711,orphans,0.004082273512325325
712,brings,0.004082273512325325
713,destruction,0.004082273512325325
714,twice,0.004082273512325325
715,feel,0.004082273512325325
716,nearest,0.004082273512325325
717,benefit,0.004082273512325325
718,standing,0.004082273512325325
719,injustice,0.004082273512325325
720,care,0.004082273512325325
721,invoke,0.004082273512325325
722,rejoice,0.004082273512325325
723,scattered,0.004082273512325325
724,pleased,0.004082273512325325
725,swear,0.004082273512325325
726,along,0.004082273512325325
727,walk,0.003925262992620505
728,highest,0.003925262992620505
729,divided,0.003925262992620505
730,worshipped,0.003925262992620505
731,permission,0.003925262992620505
732,dominion,0.003925262992620505
733,ruin,0.003925262992620505
734,clearly,0.003925262992620505
735,goods,0.003925262992620505
736,repent,0.003925262992620505
737,kinds,0.003925262992620505
738,fixed,0.003925262992620505
739,worthy,0.003925262992620505
740,minds,0.003925262992620505
741,low,0.003925262992620505
742,final,0.003925262992620505
743,male,0.003925262992620505
744,decreed,0.003925262992620505
745,forbid,0.003925262992620505
746,sit,0.003925262992620505
747,returned,0.003925262992620505
748,guilty,0.003925262992620505
749,admonish,0.003925262992620505
750,watch,0.003925262992620505
751,provide,0.003925262992620505
752,ready,0.003925262992620505
753,assuredly,0.003925262992620505
754,surety,0.003768252472915685
755,helpers,0.003768252472915685
756,town,0.003768252472915685
757,asunder,0.003768252472915685
758,fair,0.003768252472915685
759,victory,0.003768252472915685
760,jews,0.003768252472915685
761,pleasure,0.003768252472915685
762,accept,0.003768252472915685
763,turns,0.003768252472915685
764,descend,0.003768252472915685
765,openly,0.003768252472915685
766,close,0.003768252472915685
767,appear,0.003768252472915685
768,months,0.003768252472915685
769,led,0.003768252472915685
770,matters,0.003768252472915685
771,wombs,0.003768252472915685
772,honourable,0.003768252472915685
773,seen,0.003768252472915685
774,grow,0.003768252472915685
775,rehearsed,0.003768252472915685
776,protect,0.003768252472915685
777,charge,0.003768252472915685
778,less,0.003768252472915685
779,mission,0.003768252472915685
780,pairs,0.003768252472915685
781,whereof,0.003768252472915685
782,filled,0.003768252472915685
783,hearing,0.0036112419532108647
784,utter,0.0036112419532108647
785,chance,0.0036112419532108647
786,break,0.0036112419532108647
787,heads,0.0036112419532108647
788,kindness,0.0036112419532108647
789,disgrace,0.0036112419532108647
790,else,0.0036112419532108647
791,naught,0.0036112419532108647
792,offspring,0.0036112419532108647
793,service,0.0036112419532108647
794,rehearse,0.0036112419532108647
795,goal,0.0036112419532108647
796,persevere,0.0036112419532108647
797,calamity,0.0036112419532108647
798,skies,0.0036112419532108647
799,limits,0.0036112419532108647
